Date,Open,High,Low,Close,Adj Close**,Volume
2017-12-26,763.37,786.79,760.93,773.84,773.84,"2,201,159,936"
2017-12-27,774.97,789.25,738.41,762.84,762.84,"2,100,029,952"
2017-12-28,762.21,763.32,701.19,737.02,737.02,"2,389,149,952"
2017-12-29,740.39,770.12,729.61,753.59,753.59,"2,648,969,984"
2017-12-30,753.82,753.82,685.23,717.26,717.26,"3,187,780,096"
2017-12-31,712.21,760.35,710.12,756.73,756.73,"2,554,269,952"
2018-01-01,755.76,782.53,742.00,772.64,772.64,"2,595,760,128"
2018-01-02,772.35,914.83,772.35,884.44,884.44,"5,783,349,760"
2018-01-03,886.00,974.47,868.45,962.72,962.72,"5,093,159,936"
2018-01-04,961.71,"1,045.08",946.09,980.92,980.92,"6,502,859,776"
2018-01-05,975.75,"1,075.39",956.33,997.72,997.72,"6,683,149,824"
2018-01-06,995.15,"1,060.71",994.62,"1,041.68","1,041.68","4,662,219,776"
2018-01-07,"1,043.01","1,153.17","1,043.01","1,153.17","1,153.17","5,569,880,064"
2018-01-08,"1,158.26","1,266.93","1,016.05","1,148.53","1,148.53","8,450,970,112"
2018-01-09,"1,146.00","1,320.98","1,145.49","1,299.74","1,299.74","7,965,459,968"
2018-01-10,"1,300.34","1,417.38","1,226.60","1,255.82","1,255.82","9,214,950,400"
2018-01-11,"1,268.09","1,337.30","1,135.17","1,154.93","1,154.93","7,235,899,904"
2018-01-12,"1,158.29","1,296.04","1,120.09","1,273.20","1,273.20","5,222,300,160"
2018-01-13,"1,270.47","1,432.88","1,270.47","1,396.42","1,396.42","5,746,760,192"
2018-01-14,"1,397.48","1,400.56","1,286.21","1,366.77","1,366.77","4,841,630,208"
2018-01-15,"1,365.21","1,390.59","1,290.60","1,291.92","1,291.92","4,781,100,032"
2018-01-16,"1,292.63","1,292.63",875.54,"1,053.69","1,053.69","8,405,139,968"
2018-01-17,"1,061.34","1,090.23",780.92,"1,014.25","1,014.25","8,545,160,192"
2018-01-18,"1,016.44","1,100.31",967.76,"1,036.28","1,036.28","5,938,319,872"
2018-01-19,"1,028.82","1,093.22","1,003.71","1,039.10","1,039.10","4,084,450,048"
2018-01-20,"1,044.95","1,167.11","1,044.95","1,155.15","1,155.15","3,975,190,016"
2018-01-21,"1,155.68","1,155.68","1,021.50","1,049.58","1,049.58","3,378,089,984"
2018-01-22,"1,055.35","1,089.10",930.74,"1,003.26","1,003.26","3,810,099,968"
2018-01-23,"1,004.17","1,023.23",920.54,986.23,986.23,"3,556,699,904"
2018-01-24,987.48,"1,062.44",965.81,"1,058.78","1,058.78","3,944,039,936"
2018-01-25,"1,063.22","1,104.66","1,034.74","1,056.03","1,056.03","4,050,190,080"
2018-01-26,"1,052.70","1,080.60",996.78,"1,055.17","1,055.17","3,617,690,112"
2018-01-27,"1,055.75","1,121.98","1,042.12","1,107.07","1,107.07","3,002,870,016"
2018-01-28,"1,111.78","1,257.77","1,111.78","1,246.01","1,246.01","5,372,329,984"
2018-01-29,"1,246.70","1,256.70","1,169.08","1,182.36","1,182.36","3,715,079,936"
2018-01-30,"1,184.13","1,184.63","1,058.97","1,071.13","1,071.13","4,107,859,968"
2018-01-31,"1,071.09","1,128.66","1,034.50","1,118.31","1,118.31","3,757,560,064"
2018-02-01,"1,119.37","1,161.35",984.82,"1,036.79","1,036.79","5,261,680,128"
2018-02-02,"1,035.77","1,035.77",757.98,915.78,915.78,"6,713,290,240"
2018-02-03,919.21,991.94,847.69,964.02,964.02,"3,243,480,064"
2018-02-04,964.67,969.03,805.06,834.68,834.68,"2,997,090,048"
2018-02-05,834.96,856.65,644.60,697.95,697.95,"4,269,530,112"
2018-02-06,707.74,796.44,574.42,793.12,793.12,"6,518,269,952"
2018-02-07,790.43,851.20,723.43,757.07,757.07,"3,896,179,968"
2018-02-08,755.84,845.09,755.84,817.81,817.81,"3,708,189,952"
2018-02-09,818.48,884.00,788.83,883.86,883.86,"2,495,820,032"
2018-02-10,882.47,917.40,825.58,860.41,860.41,"2,930,530,048"
2018-02-11,859.29,859.29,788.22,814.66,814.66,"2,486,650,112"
2018-02-12,817.51,875.94,817.51,868.71,868.71,"2,243,450,112"
2018-02-13,869.29,870.71,828.84,845.26,845.26,"2,081,170,048"
2018-02-14,844.28,926.43,844.28,923.56,923.56,"2,818,370,048"
2018-02-15,923.73,951.95,911.11,936.98,936.98,"2,900,100,096"
2018-02-16,934.79,950.01,917.85,944.21,944.21,"2,369,449,984"
2018-02-17,944.75,976.59,940.75,974.11,974.11,"2,525,720,064"
2018-02-18,973.35,982.93,915.45,923.92,923.92,"2,567,290,112"
2018-02-19,921.67,957.78,921.55,943.86,943.86,"2,169,019,904"
2018-02-20,943.57,965.27,892.95,895.37,895.37,"2,545,260,032"
2018-02-21,894.14,912.38,830.56,849.97,849.97,"2,531,729,920"
2018-02-22,849.26,875.93,802.67,812.84,812.84,"2,150,370,048"
2018-02-23,811.59,886.32,794.79,864.19,864.19,"2,334,820,096"
2018-02-24,861.59,879.53,818.55,840.52,840.52,"1,926,579,968"
2018-02-25,839.46,853.15,822.38,844.81,844.81,"1,646,960,000"
2018-02-26,845.28,880.39,842.32,869.32,869.32,"2,044,480,000"
2018-02-27,870.36,896.26,867.10,878.27,878.27,"2,053,980,032"
2018-02-28,877.93,890.11,855.12,855.20,855.20,"1,963,980,032"
2018-03-01,856.01,880.30,851.92,872.20,872.20,"1,868,519,936"
2018-03-02,871.76,876.38,852.42,856.85,856.85,"1,894,419,968"
2018-03-03,856.71,868.45,855.21,857.22,857.22,"1,699,369,984"
2018-03-04,856.19,867.95,840.28,866.68,866.68,"1,697,939,968"
2018-03-05,866.85,869.92,853.52,853.68,853.68,"1,898,489,984"
2018-03-06,853.82,853.82,809.93,816.95,816.95,"1,943,069,952"
2018-03-07,816.27,825.61,726.55,752.83,752.83,"2,175,419,904"
2018-03-08,752.57,773.77,696.17,704.60,704.60,"1,891,640,064"
2018-03-09,702.20,729.16,648.11,728.92,728.92,"2,233,019,904"
2018-03-10,730.16,748.03,682.70,686.89,686.89,"1,532,960,000"
2018-03-11,685.31,735.83,668.12,723.34,723.34,"1,562,680,064"
2018-03-12,724.41,742.51,683.27,699.83,699.83,"1,764,999,936"
2018-03-13,698.15,713.73,682.35,690.83,690.83,"1,425,959,936"
2018-03-14,691.22,702.78,594.10,614.29,614.29,"1,810,560,000"
2018-03-15,614.84,620.62,579.51,611.30,611.30,"1,770,460,032"
2018-03-16,611.78,623.17,587.86,601.67,601.67,"1,417,350,016"
2018-03-17,601.68,609.15,549.10,552.78,552.78,"1,267,810,048"
2018-03-18,551.64,551.64,460.09,538.64,538.64,"2,685,499,904"
2018-03-19,546.63,558.10,519.12,556.73,556.73,"2,046,790,016"
2018-03-20,556.72,567.09,521.20,557.17,557.17,"1,833,680,000"
2018-03-21,559.10,589.61,550.57,561.73,561.73,"1,781,270,016"
2018-03-22,562.10,577.57,523.09,539.70,539.70,"1,523,459,968"
2018-03-23,539.86,540.49,512.13,539.62,539.62,"1,596,349,952"
2018-03-24,542.57,545.38,526.08,526.44,526.44,"1,300,009,984"
2018-03-25,522.70,535.82,515.66,524.29,524.29,"1,151,170,048"
2018-03-26,524.29,526.38,470.44,489.95,489.95,"1,638,880,000"
2018-03-27,489.59,491.46,449.97,450.12,450.12,"1,617,939,968"
2018-03-28,450.29,466.21,444.86,446.28,446.28,"1,514,179,968"
2018-03-29,448.08,450.81,385.81,385.97,385.97,"1,970,230,016"
2018-03-30,385.90,409.93,368.63,394.64,394.64,"1,878,130,048"
2018-03-31,395.00,418.47,392.95,396.46,396.46,"1,323,920,000"
2018-04-01,397.25,400.53,363.80,379.61,379.61,"1,256,930,048"
2018-04-02,379.70,395.17,377.59,386.42,386.42,"1,102,259,968"
2018-04-03,387.31,418.97,383.53,416.89,416.89,"1,363,399,936"
2018-04-04,416.48,417.47,375.31,380.54,380.54,"1,287,730,048"
2018-04-05,379.95,387.72,369.82,383.23,383.23,"1,210,680,064"
2018-04-06,382.73,385.20,366.91,370.29,370.29,"967,105,984"
2018-04-07,370.38,393.06,369.94,385.31,385.31,"951,475,008"
2018-04-08,385.74,402.59,385.60,400.51,400.51,"948,488,000"
2018-04-09,400.86,429.25,390.61,398.53,398.53,"1,478,390,016"
2018-04-10,399.41,415.89,393.88,414.24,414.24,"1,196,000,000"
2018-04-11,415.02,430.54,412.47,430.54,430.54,"1,439,040,000"
2018-04-12,430.16,493.06,417.41,492.94,492.94,"2,519,360,000"
2018-04-13,493.16,526.47,482.66,492.73,492.73,"2,419,249,920"
2018-04-14,492.58,512.02,488.28,501.48,501.48,"1,519,079,936"
2018-04-15,502.88,531.70,502.88,531.70,531.70,"1,726,089,984"
2018-04-16,532.07,534.20,500.25,511.15,511.15,"1,758,979,968"
2018-04-17,511.14,518.03,502.56,502.89,502.89,"1,760,359,936"
2018-04-18,503.31,525.09,503.05,524.79,524.79,"1,762,940,032"
2018-04-19,524.04,567.89,523.26,567.89,567.89,"2,256,869,888"
2018-04-20,567.99,618.72,560.28,615.72,615.72,"2,849,469,952"
2018-04-21,616.00,621.89,578.55,605.40,605.40,"2,612,460,032"
2018-04-22,606.12,640.77,593.87,621.86,621.86,"2,426,269,952"
2018-04-23,621.20,646.70,621.03,642.55,642.55,"2,386,830,080"
2018-04-24,643.40,708.88,643.40,708.16,708.16,"3,581,860,096"
2018-04-25,707.06,707.06,600.21,615.42,615.42,"4,216,140,032"
2018-04-26,618.08,663.18,604.01,662.81,662.81,"2,984,009,984"
2018-04-27,662.11,684.87,647.03,647.03,647.03,"2,598,129,920"
2018-04-28,644.65,691.44,644.65,683.68,683.68,"2,496,659,968"
2018-04-29,683.91,697.76,670.51,688.88,688.88,"2,740,559,872"
2018-04-30,689.76,694.44,666.12,669.92,669.92,"2,853,100,032"
2018-05-01,670.46,674.40,637.54,673.61,673.61,"2,678,960,128"
2018-05-02,674.08,688.84,667.42,687.15,687.15,"2,822,269,952"
2018-05-03,686.59,784.34,686.59,779.54,779.54,"4,210,939,904"
2018-05-04,776.78,803.75,762.63,785.62,785.62,"3,533,410,048"
2018-05-05,784.58,827.46,784.24,816.12,816.12,"3,035,040,000"
2018-05-06,816.09,835.06,764.88,792.31,792.31,"3,105,570,048"
2018-05-07,793.34,795.76,710.18,753.72,753.72,"4,316,120,064"
2018-05-08,755.01,774.25,728.13,752.86,752.86,"2,920,489,984"
2018-05-09,752.90,759.53,718.47,752.28,752.28,"2,877,870,080"
2018-05-10,752.58,766.75,726.66,727.28,727.28,"2,748,950,016"
2018-05-11,727.01,736.98,669.83,679.59,679.59,"3,290,080,000"
2018-05-12,679.88,691.41,644.07,686.05,686.05,"2,668,480,000"
2018-05-13,687.17,741.31,675.32,733.50,733.50,"2,362,500,096"
2018-05-14,732.73,742.17,695.79,730.55,730.55,"3,005,110,016"
2018-05-15,731.14,739.05,700.99,708.87,708.87,"2,523,069,952"
2018-05-16,708.09,710.20,682.54,707.05,707.05,"2,476,130,048"
2018-05-17,708.72,718.83,668.83,672.66,672.66,"2,350,619,904"
2018-05-18,672.10,695.03,663.81,694.37,694.37,"2,305,740,032"
2018-05-19,695.07,715.58,686.79,696.53,696.53,"2,021,549,952"
2018-05-20,697.92,723.75,692.67,715.37,715.37,"2,156,910,080"
2018-05-21,717.19,719.28,692.49,699.22,699.22,"2,005,170,048"
2018-05-22,700.18,700.98,644.03,647.74,647.74,"2,230,469,888"
2018-05-23,646.67,651.64,572.95,583.59,583.59,"2,995,429,888"
2018-05-24,584.54,610.82,557.21,601.76,601.76,"2,791,099,904"
2018-05-25,602.14,617.19,575.62,586.73,586.73,"2,110,919,936"
2018-05-26,587.43,606.17,583.51,587.28,587.28,"1,694,300,032"
2018-05-27,588.52,590.33,562.87,572.67,572.67,"1,788,790,016"
2018-05-28,573.04,576.05,512.55,516.04,516.04,"2,356,900,096"
2018-05-29,516.15,572.26,516.15,565.39,565.39,"2,330,820,096"
2018-05-30,566.83,583.14,545.43,559.59,559.59,"2,053,970,048"
2018-05-31,558.50,585.54,557.07,577.65,577.65,"1,985,040,000"
2018-06-01,578.67,589.09,567.66,580.04,580.04,"1,945,890,048"
2018-06-02,580.43,597.08,577.32,591.81,591.81,"1,880,390,016"
2018-06-03,591.26,624.51,591.26,618.33,618.33,"1,832,550,016"
2018-06-04,619.44,623.43,583.75,592.98,592.98,"1,903,430,016"
2018-06-05,593.41,611.33,580.98,609.30,609.30,"1,844,269,952"
2018-06-06,610.26,611.64,596.40,607.12,607.12,"1,756,530,048"
2018-06-07,607.69,616.14,601.69,605.19,605.19,"1,880,140,032"
2018-06-08,605.44,608.81,595.59,601.08,601.08,"1,637,779,968"
2018-06-09,600.91,608.58,597.56,597.56,597.56,"1,519,309,952"
2018-06-10,594.34,594.34,511.89,526.48,526.48,"2,234,880,000"
2018-06-11,524.86,536.86,515.27,533.28,533.28,"1,982,119,936"
2018-06-12,532.71,538.96,491.23,496.84,496.84,"1,932,760,064"
2018-06-13,498.02,501.90,459.00,477.49,477.49,"2,080,130,048"
2018-06-14,478.38,523.54,467.47,519.74,519.74,"2,458,650,112"
2018-06-15,520.48,521.30,487.47,491.00,491.00,"1,808,269,952"
2018-06-16,490.41,503.22,488.85,499.64,499.64,"1,314,109,952"
2018-06-17,499.46,507.64,498.65,500.45,500.45,"1,264,870,016"
2018-06-18,499.38,521.80,494.07,518.89,518.89,"1,513,869,952"
2018-06-19,519.02,542.35,516.31,537.96,537.96,"1,726,569,984"
2018-06-20,538.51,541.02,519.37,536.27,536.27,"1,596,290,048"
2018-06-21,536.45,543.72,524.26,527.37,527.37,"1,462,070,016"
2018-06-22,527.19,527.19,456.88,465.82,465.82,"2,226,030,080"
2018-06-23,466.27,479.13,462.39,474.52,474.52,"1,651,379,968"
2018-06-24,474.77,475.36,426.47,457.67,457.67,"2,490,579,968"
2018-06-25,455.94,470.34,448.90,460.31,460.31,"4,007,950,080"
2018-06-26,460.73,461.21,432.77,432.77,432.77,"1,356,560,000"
2018-06-27,432.24,444.24,424.84,442.36,442.36,"1,368,940,032"
2018-06-28,442.29,443.62,419.68,422.36,422.36,"1,360,790,016"
2018-06-29,422.59,441.79,407.95,436.01,436.01,"1,564,499,968"
2018-06-30,436.21,458.80,436.21,455.18,455.18,"1,475,939,968"
2018-07-01,455.24,457.14,446.39,453.92,453.92,"1,511,730,048"
2018-07-02,453.82,479.13,447.11,475.35,475.35,"1,625,789,952"
2018-07-03,475.39,483.85,462.58,464.20,464.20,"1,683,939,968"
2018-07-04,464.15,481.44,455.18,467.32,467.32,"1,549,769,984"
2018-07-05,467.29,483.23,464.63,474.41,474.41,"1,828,610,048"
2018-07-06,474.36,479.65,457.61,474.01,474.01,"1,627,609,984"
2018-07-07,474.06,491.66,466.84,491.66,491.66,"1,358,360,064"
2018-07-08,492.07,503.20,488.42,489.12,489.12,"1,344,560,000"
2018-07-09,488.88,490.85,475.17,476.68,476.68,"1,533,799,936"
2018-07-10,476.16,478.32,433.96,434.42,434.42,"1,789,069,952"
2018-07-11,434.52,447.32,429.51,446.52,446.52,"1,422,470,016"
2018-07-12,446.50,446.50,422.81,430.07,430.07,"1,495,440,000"
2018-07-13,430.74,442.36,430.74,434.03,434.03,"1,489,670,016"
2018-07-14,434.51,439.43,431.47,436.09,436.09,"1,235,820,032"
2018-07-15,435.88,454.00,433.92,449.85,449.85,"1,350,160,000"
2018-07-16,450.42,480.66,446.80,480.66,480.66,"1,858,680,064"
2018-07-17,480.08,508.78,468.92,501.00,501.00,"2,288,100,096"
2018-07-18,500.84,513.43,474.36,480.51,480.51,"2,371,559,936"
2018-07-19,480.63,483.24,465.14,469.62,469.62,"2,068,739,968"
2018-07-20,469.31,469.31,443.69,450.70,450.70,"1,821,350,016"
2018-07-21,450.68,468.08,445.78,462.44,462.44,"1,504,310,016"
2018-07-22,462.44,470.90,458.12,459.66,459.66,"1,338,589,952"
2018-07-23,459.44,469.77,449.73,450.85,450.85,"1,596,999,936"
2018-07-24,451.14,481.14,450.57,479.37,479.37,"2,287,520,000"
2018-07-25,479.91,482.87,466.47,472.49,472.49,"1,930,780,032"
2018-07-26,472.33,483.70,461.42,464.04,464.04,"1,621,560,064"
2018-07-27,464.01,473.22,458.29,469.67,469.67,"1,734,259,968"
2018-07-28,469.68,471.59,462.99,466.90,466.90,"1,531,890,048"
2018-07-29,466.92,470.36,462.71,466.67,466.67,"1,631,910,016"
2018-07-30,466.83,467.95,448.64,457.08,457.08,"2,141,590,000"
2018-07-31,457.24,457.24,430.44,433.87,433.87,"1,820,680,000"
2018-08-01,433.87,435.46,410.46,420.75,420.75,"1,888,060,000"
2018-08-02,420.81,425.03,410.31,412.62,412.62,"1,569,300,000"
2018-08-03,412.57,420.55,399.91,418.26,418.26,"1,722,340,000"
2018-08-04,418.24,420.19,403.78,407.25,407.25,"1,466,540,000"
2018-08-05,407.35,413.72,402.43,410.52,410.52,"1,396,820,000"
2018-08-06,410.57,414.54,403.32,406.66,406.66,"1,384,880,000"
2018-08-07,406.80,411.40,376.08,380.21,380.21,"1,828,350,000"
2018-08-08,379.89,380.67,353.73,356.61,356.61,"2,016,080,000"
2018-08-09,356.97,370.95,353.61,365.59,365.59,"1,616,610,000"
2018-08-10,365.78,367.05,329.59,334.18,334.18,"1,699,400,000"
2018-08-11,334.26,334.26,308.49,322.11,322.11,"1,790,370,000"
2018-08-12,320.82,328.59,318.60,319.57,319.57,"1,625,420,000"
2018-08-13,320.21,323.55,284.93,286.49,286.49,"1,751,190,000"
2018-08-14,286.36,286.36,254.65,278.93,278.93,"2,137,850,000"
2018-08-15,280.39,303.59,280.12,282.36,282.36,"1,878,150,000"
2018-08-16,282.74,298.48,280.93,288.05,288.05,"1,552,970,000"
2018-08-17,287.68,316.17,287.35,315.73,315.73,"1,995,460,000"
2018-08-18,316.79,320.45,286.55,295.81,295.81,"1,764,020,000"
2018-08-19,295.67,307.10,291.33,300.83,300.83,"1,447,910,000"
2018-08-20,301.38,304.37,273.51,274.32,274.32,"1,413,790,000"
2018-08-21,273.33,285.97,273.33,281.94,281.94,"1,164,120,000"
2018-08-22,281.97,297.49,265.00,271.34,271.34,"1,507,660,000"
2018-08-23,271.75,279.55,271.09,277.10,277.10,"1,271,160,000"
2018-08-24,278.11,283.30,273.86,282.97,282.97,"1,450,170,000"
2018-08-25,283.28,283.52,278.47,279.65,279.65,"1,208,360,000"
2018-08-26,279.52,279.52,272.44,275.20,275.20,"1,206,650,000"
2018-08-27,275.35,285.60,273.65,285.60,285.60,"1,406,790,000"
2018-08-28,286.65,297.40,283.57,296.50,296.50,"1,513,350,000"
2018-08-29,296.16,297.07,287.29,289.31,289.31,"1,474,460,000"
2018-08-30,289.75,291.24,275.21,284.11,284.11,"1,513,100,000"
2018-08-31,284.12,284.55,278.51,283.00,283.00,"1,411,910,000"
2018-09-01,283.50,301.14,283.50,295.34,295.34,"1,546,630,000"
2018-09-02,295.45,298.69,290.93,294.37,294.37,"1,321,050,000"
2018-09-03,295.18,295.59,287.43,289.26,289.26,"1,394,490,000"
2018-09-04,289.30,291.58,284.26,285.72,285.72,"1,554,870,000"
2018-09-05,286.05,288.16,232.33,232.33,232.33,"2,390,390,000"
2018-09-06,231.65,231.76,218.12,230.21,230.21,"2,097,310,000"
2018-09-07,229.54,233.90,217.07,217.20,217.20,"1,678,260,000"
2018-09-08,217.91,220.37,193.26,197.95,197.95,"1,517,200,000"
2018-09-09,198.38,207.67,188.31,196.92,196.92,"1,585,980,000"
2018-09-10,197.85,201.88,189.58,197.08,197.08,"1,502,960,000"
2018-09-11,198.18,198.51,180.60,185.07,185.07,"1,568,900,000"
2018-09-12,185.42,185.59,170.26,183.33,183.33,"1,874,850,000"
2018-09-13,183.68,214.00,183.68,211.35,211.35,"2,330,720,000"
2018-09-14,212.67,222.79,204.87,211.75,211.75,"2,232,190,000"
2018-09-15,209.81,226.60,209.61,223.07,223.07,"1,670,490,000"
2018-09-16,222.80,222.80,211.12,220.59,220.59,"1,502,260,000"
2018-09-17,221.58,224.26,195.31,197.88,197.88,"2,019,910,000"
2018-09-18,197.10,213.36,195.93,209.98,209.98,"1,800,640,000"
2018-09-19,209.47,213.87,201.66,209.97,209.97,"1,733,330,000"
2018-09-20,210.29,224.82,207.79,224.59,224.59,"1,782,070,000"
2018-09-21,225.25,248.39,221.57,246.58,246.58,"2,836,200,000"
2018-09-22,247.34,251.20,233.81,240.48,240.48,"1,921,820,000"
2018-09-23,240.99,247.46,237.86,244.33,244.33,"1,693,470,000"
2018-09-24,244.84,245.11,227.49,228.73,228.73,"1,748,740,000"
2018-09-25,228.33,228.33,206.49,218.51,218.51,"2,120,360,000"
2018-09-26,218.65,221.44,209.11,215.85,215.85,"1,756,100,000"
2018-09-27,215.44,230.61,212.65,228.49,228.49,"2,030,320,000"
2018-09-28,229.04,231.75,218.67,222.40,222.40,"2,018,120,000"
2018-09-29,221.71,234.01,216.08,231.63,231.63,"2,208,720,000"
2018-09-30,231.33,236.99,228.45,232.85,232.85,"1,765,560,000"
2018-10-01,233.22,234.15,226.95,230.77,230.77,"1,597,500,000"
2018-10-02,231.10,231.17,225.84,227.18,227.18,"1,542,080,000"
2018-10-03,226.41,226.46,213.97,220.49,220.49,"1,683,930,000"
2018-10-04,220.45,226.15,220.09,222.22,222.22,"1,479,500,000"
2018-10-05,222.27,228.32,220.96,227.60,227.60,"1,547,330,000"
2018-10-06,227.55,227.93,224.25,225.12,225.12,"1,505,070,000"
2018-10-07,225.43,226.37,223.00,226.12,226.12,"1,470,480,000"
2018-10-08,226.51,230.76,224.56,229.26,229.26,"1,470,740,000"
2018-10-09,229.71,230.16,226.40,227.98,227.98,"1,405,130,000"
2018-10-10,227.62,227.71,224.49,225.77,225.77,"1,384,040,000"
2018-10-11,225.61,225.61,189.28,189.50,189.50,"2,167,620,000"
2018-10-12,188.71,199.40,188.71,196.73,196.73,"1,487,900,000"
2018-10-13,196.36,201.28,196.36,199.84,199.84,"1,167,610,000"
2018-10-14,199.69,201.83,195.24,195.71,195.71,"1,169,260,000"
2018-10-15,195.27,222.12,194.16,209.70,209.70,"2,865,830,000"
2018-10-16,209.63,212.17,207.98,210.12,210.12,"1,532,280,000"
2018-10-17,210.22,211.13,205.93,207.08,207.08,"1,444,130,000"
2018-10-18,207.40,208.47,201.74,203.35,203.35,"1,365,860,000"
2018-10-19,203.26,204.66,201.84,203.73,203.73,"1,264,480,000"
2018-10-20,203.51,206.22,203.09,205.43,205.43,"1,238,780,000"
2018-10-21,205.39,208.15,204.62,205.14,205.14,"1,190,300,000"
2018-10-22,205.17,206.93,203.38,204.04,204.04,"1,328,980,000"
2018-10-23,204.02,205.15,201.91,204.34,204.34,"1,237,490,000"
2018-10-24,204.13,205.58,203.35,203.85,203.85,"1,102,220,000"
2018-10-25,203.87,204.13,201.82,202.72,202.72,"1,102,900,000"
2018-10-26,202.34,204.78,201.55,203.33,203.33,"1,161,310,000"
2018-10-27,203.36,206.08,203.13,204.21,204.21,"1,084,810,000"
2018-10-28,204.51,205.92,203.52,205.37,205.37,"1,139,140,000"
2018-10-29,205.17,205.60,195.73,197.25,197.25,"1,517,230,000"
2018-10-30,197.20,198.12,196.35,197.56,197.56,"1,363,500,000"
2018-10-31,197.65,198.34,196.53,197.38,197.38,"1,442,380,000"
2018-11-01,197.54,203.75,197.33,198.87,198.87,"1,336,700,000"
2018-11-02,198.98,201.27,198.76,200.63,200.63,"1,451,870,000"
2018-11-03,200.74,200.74,199.52,200.19,200.19,"1,307,150,000"
2018-11-04,200.16,211.27,198.99,207.49,207.49,"1,749,300,000"
2018-11-05,207.10,210.82,206.57,209.09,209.09,"1,613,510,000"
2018-11-06,209.47,218.45,207.89,218.45,218.45,"1,856,940,000"
2018-11-07,218.90,221.65,216.80,217.18,217.18,"1,927,830,000"
2018-11-08,217.33,218.34,212.20,212.23,212.23,"1,769,080,000"
2018-11-09,211.99,213.32,209.51,210.07,210.07,"1,554,750,000"
2018-11-10,209.98,213.86,209.80,212.53,212.53,"1,377,760,000"
2018-11-11,212.48,213.00,208.87,211.34,211.34,"1,501,600,000"
2018-11-12,211.51,212.62,208.92,210.42,210.42,"1,452,380,000"
2018-11-13,210.15,210.51,206.13,206.83,206.83,"1,610,260,000"
2018-11-14,206.53,207.04,174.08,181.40,181.40,"2,595,330,000"
2018-11-15,181.90,184.25,170.19,180.81,180.81,"2,638,410,000"
2018-11-16,180.87,181.35,173.13,175.18,175.18,"2,015,330,000"
2018-11-17,175.36,175.85,172.87,174.00,174.00,"1,832,800,000"
2018-11-18,174.18,179.15,174.18,177.07,177.07,"1,810,920,000"
2018-11-19,177.18,177.18,147.85,149.18,149.18,"2,745,160,000"
2018-11-20,148.81,151.25,126.36,130.34,130.34,"3,134,410,000"
2018-11-21,131.14,138.89,125.76,136.70,136.70,"2,685,930,000"
2018-11-22,136.81,137.74,126.71,126.71,126.71,"1,792,150,000"
2018-11-23,126.42,127.03,119.56,123.30,123.30,"1,998,010,000"
2018-11-24,123.30,126.79,110.82,113.49,113.49,"1,800,960,000"
2018-11-25,113.13,118.88,101.77,116.45,116.45,"2,466,750,000"
2018-11-26,116.34,118.20,104.89,108.33,108.33,"2,139,490,000"
2018-11-27,107.91,111.84,102.45,110.01,110.01,"2,320,010,000"
2018-11-28,110.20,126.05,110.20,122.44,122.44,"2,673,470,000"
2018-11-29,122.72,123.23,115.30,117.54,117.54,"2,196,099,151"
2018-11-30,117.73,119.42,111.74,113.17,113.17,"2,020,748,396"
2018-12-01,113.40,120.84,111.62,118.64,118.64,"2,131,475,768"
2018-12-02,118.27,120.56,116.09,116.39,116.39,"1,856,199,149"
2018-12-03,116.38,116.62,107.42,108.93,108.93,"1,772,756,193"
2018-12-04,108.80,113.14,107.40,110.21,110.21,"1,748,116,495"
2018-12-05,110.34,110.60,102.48,102.48,102.48,"1,990,157,607"
2018-12-06,102.45,104.10,91.76,91.76,91.76,"2,310,716,932"
2018-12-07,91.65,96.09,83.47,93.29,93.29,"2,554,304,530"
2018-12-08,93.41,97.06,86.83,92.16,92.16,"1,855,759,401"
2018-12-09,92.04,98.90,91.03,95.14,95.14,"1,875,567,180"
2018-12-10,94.99,96.26,90.65,91.69,91.69,"1,756,437,577"
2018-12-11,91.58,92.78,87.69,88.95,88.95,"1,707,497,898"
2018-12-12,88.61,92.24,88.26,90.59,90.59,"1,533,050,103"
2018-12-13,90.66,91.11,85.52,86.54,86.54,"1,754,475,622"
2018-12-14,86.63,87.14,83.23,84.31,84.31,"1,651,491,877"
2018-12-15,84.28,85.34,82.83,84.44,84.44,"1,496,176,898"
2018-12-16,84.47,87.57,84.47,85.26,85.26,"1,565,817,037"
2018-12-17,85.38,96.81,85.38,95.13,95.13,"2,101,453,024"
2018-12-18,95.11,101.32,92.97,101.11,101.11,"2,277,514,076"
2018-12-19,101.68,108.55,100.69,101.27,101.27,"2,456,482,115"
2018-12-20,101.09,117.17,100.64,116.22,116.22,"3,063,842,618"
2018-12-21,115.84,119.09,107.58,109.50,109.50,"2,632,539,990"
2018-12-22,109.46,116.76,107.50,116.76,116.76,"2,338,772,939"
2018-12-23,117.27,133.08,117.27,130.77,130.77,"3,579,715,061"
2018-12-24,130.64,157.67,130.64,140.24,140.24,"4,370,343,387"
2018-12-25,141.00,141.00,125.11,129.84,129.84,"3,298,280,609"
2018-12-26,129.89,136.68,126.29,131.87,131.87,"2,720,469,126"
2018-12-27,131.92,132.68,115.65,116.58,116.58,"2,612,804,378"
2018-12-28,116.90,137.65,115.69,137.65,137.65,"3,130,201,009"
2018-12-29,138.47,147.03,134.57,138.02,138.02,"3,169,029,972"
2018-12-30,137.63,140.69,133.98,139.86,139.86,"2,660,086,834"
